href,title,compound,layout,gross_floor_area,distribute,road,floor,orientation,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance,number,address,latest_week_views,room_type,img_url,captured_at
http://sh.lianjia.com/zufang/shz4158638.html,地杰国际城，有钥匙方便看，采光好，实地看房,地杰国际城（D街坊）,2室2厅,83,浦东,御桥,高区/27层,朝南,5000,2017.08.15,7,11,御桥,475,shz4158638,御水路199弄1-19号,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/17232df9-9cef-4088-8964-a79d4a5ed698.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/12f71ebe-2016-4fdf-9eb3-75eec58cdc21.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/6988c96b-b0d0-4430-9ac5-f18f815be960.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170326/fafd556e-95af-4967-8885-cc21a8d67a3c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/93455491-21ab-41ce-b378-2a87ac98e39a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/e83a37e2-dafd-4b8c-b706-204c0c308ead.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/ad2578a3-9c64-4d94-bdc2-d52bc42d0e53.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/c984b1ae-c06f-49c6-b5ac-faba83272c2d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/d1dcd8e8-7c54-4209-b470-b1349d9626a3.jpg_100x75.jpg",2017-10-07 18:09:28
http://sh.lianjia.com/zufang/shz4157710.html,3室2厅，放心好房，链家有钥匙，生活很便利,紫欣公寓,3室2厅,144,闵行,莘庄,中区/27层,,8000,2017.08.14,3,1,莘庄,277,shz4157710,碧秀路98弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/e6e1c044-6100-4edc-86f5-523b58a51a79.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/5f9ea8ab-ecc8-4af5-8bd4-44c3ef3c5ec8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/bee4399b-5759-480b-847c-0de249215167.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170824/2824c8df-e9c4-45f1-9f6c-23c8e07ab6de.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/c4a013bf-ba2a-45c2-a62f-545a4aad455b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/f7f0daf1-0b4c-4e18-aca2-582001db59c7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/4b81725d-ab06-4913-9544-8da4b462baf3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/eaefdcd3-9530-4624-a623-5bda676b53fd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/b763dcec-a86d-4c21-af86-e97a1bfc7876.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/de8924f2-8e14-4848-bb6d-be18af7ab556.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/44261a8c-cb46-4f66-bae9-46ad57ea20f8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/7fce0da1-158a-4842-849c-cc6fb531a935.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/d10db135-b526-4410-bbca-3c7f840a2920.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/155257a4-c867-4bfe-bd16-3220bf24ec41.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/7132633a-c3c4-4811-ad7f-7ceb80524bf6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/5201d13e-e977-4504-b1a3-94fbebbf8216.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/6cb1f19c-fc79-4c78-be6f-1237757c67c6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/05b83e26-c38f-4406-b053-56e07cca8240.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/4e7dfa24-6bc1-4271-a135-6b804d87cc2d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/3cac4e9b-041c-4323-a6c0-a0306a6e8460.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/9fd80a83-794e-4e87-9d8b-f642a3e989de.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/dad11129-0202-4f72-83fa-52d468332971.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170823/68198cc0-c820-458d-b998-69412a4cd050.jpg_100x75.jpg",2017-10-07 18:09:28
http://sh.lianjia.com/zufang/shz4137854.html,交通方便，3室2厅2卫，一链倾城，高清照片,昌里花园（二期）,3室2厅,119,浦东,世博,高区/18层,朝南,10000,2017.08.04,5,7,云台路,680,shz4137854,云莲路398弄,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/bc33a41d-0fc2-41fe-9578-86a44943a4f6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/8fbb8fe1-041b-496b-aa3c-0e48e5cbf8e7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/a4a697d1-29b7-4ed5-aefd-75b3cc5364bf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170826/3018f54c-6126-4eeb-94ec-cb03f6064c2f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/7a4733aa-2fcd-4fee-a78e-741fe8614c26.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/22642a0d-291a-4476-a04b-22b43ae16949.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/074fc7cf-871d-4e9f-af78-f57b676a90e8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/c6256042-580e-4377-bed2-ef4dffcc79bf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/b7e1aeb7-de43-4efd-a153-75f51bc04783.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/253d04d1-4d5e-48d5-8242-3cc377b1c127.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/b977e90d-bbda-495a-8979-2ba37f4f9cbe.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/1bef30e0-9c19-49a4-900a-7833f1457177.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/0fb5c34e-2ddc-4fff-bba8-11e1c5ee7cf3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/024df429-fc6e-454e-943d-cde9ac5adf68.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/f505cc04-6a29-4615-b5ea-ad40bc138c9a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/82f576bb-4f79-44f0-9740-ce95690e5873.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/44afa70e-da47-4a7e-a4dd-f70f5478886a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/37874de2-389b-456b-8ee7-41a692adab04.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/38b1d2cf-4158-4327-995f-c9174c448e4e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/2bbae6b8-f57b-47fb-bbc0-8d3a5f99663a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/4180d16e-4cff-4894-96e8-22af9211a62f.jpg_100x75.jpg",2017-10-07 18:09:29
http://sh.lianjia.com/zufang/shz4157158.html,宁和小区，有爱有家，采光好，有钥匙房源,宁和小区,1室1厅,42,闸北,大宁,高区/6层,朝南,4200,2017.08.14,10,1,延长路,559,shz4157158,"大宁路540弄,大宁路570号,大宁路574号,大宁路582号",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/96418498-9680-4c50-bce8-b68069de0a71.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/0075a9bc-f356-456d-a41f-cc7eae79e618.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/053bc2a6-607d-46cb-893d-4e9a0cddf9a1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160608/11f0f1de-3ba0-4831-856e-df1e88d5fa55.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/79e8ab34-5f8b-4dd5-82df-d70166ea922c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/b14cb771-7733-46f2-893e-066b96c046da.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/aa9ae762-8b94-4c97-8c8e-a851240f4fd5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/f0b48ce4-e8b9-463f-9e6f-0cb7fa1d207d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/c926e5e2-4983-4fbb-8933-28bf00c348d5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/fb6ffd81-909c-4c8a-92d7-0dbecaa92ab0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/9e24d009-c75a-4972-9479-b5ce75a31cbd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/fa81ab04-a7ae-4de0-942f-83da3652ba7b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/a86e9b6e-db34-4469-ae0e-76815a6b6f09.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/1d9f2f4a-0170-4df7-840c-cb01a7b237cd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170213/7a59ebad-1ec1-4359-a788-0a8bfe254709.jpg_100x75.jpg",2017-10-07 18:09:29
http://sh.lianjia.com/zufang/shz4158120.html,城宁花苑，上下楼方便，实地看房，交通便利,城宁花苑,3室2厅,135,长宁,中山公园,低区/22层,朝南北,14500,2017.08.15,4,3,中山公园,354,shz4158120,长宁路1318弄,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/eb1c6061-9edb-4096-b14f-a9e6628ea56d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/94bc481b-37c1-4fcf-951c-50a1f98b594b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/87aa73bc-0150-4691-9ae0-d6a946c510d6.png_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20141222/d96c06e9-f030-43ee-a852-eec304df012e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/3166a43e-b11f-4121-a249-047bd766427d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/1326c8c6-b84c-44c6-ad1c-4628ea86d270.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/67a156d7-a758-474e-b245-489cd7c7f9fc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/13b4b2ae-ef6a-4377-a758-6492531a4def.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/39fd68ad-656a-4f23-a30d-5e85c8088511.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170927/664755e5-63ec-4ad2-a12b-72da46b5737d.jpg_100x75.jpg",2017-10-07 18:09:30
http://sh.lianjia.com/zufang/shz4137349.html,王家宅小区，链家有钥匙，好房好心情，温馨之家,王家宅小区,1室1厅,45,浦东,潍坊,中区/6层,朝南,3800,2017.08.04,7,4,蓝村路,613,shz4137349,北张家浜路188弄1-18号,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/230eeab2-1fec-4be0-9f80-a41b670b98a7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/66774f0d-1438-44f2-92c8-6348aa7d6580.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/1c87d15b-59d0-4b05-8747-18186f257db3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/931b243f-1055-4aba-9f9a-c9461e95a284.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/2fc4960c-4dbf-479e-a77f-f1f89924b868.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/09e73541-fa96-4d31-abf9-7131fa30a304.jpg_100x75.jpg",2017-10-07 18:09:31
http://sh.lianjia.com/zufang/shz4158184.html,有钥匙方便看，人气房源，如您所见，温馨一室,华高一村,1室1厅,47,浦东,高行,高区/6层,,4000,2017.08.15,5,12,金京路,340,shz4158184,巨峰路995弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/8d39a9cd-74e1-4976-b87e-7e535a8d15fc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/7c3e7f0f-d283-4f01-b267-63bb33d0e597.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/12210b4d-72f0-4bf4-9a8d-2b377f6cfd25.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/97085a88-89cb-4df3-94f1-7c990ecd5ddf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170815/bafa79c2-187e-48d3-8852-a096ec440ff3.jpg_100x75.jpg",2017-10-07 18:09:31
http://sh.lianjia.com/zufang/shz4157708.html,生活很便利，闹中取静，精致户型，人气房源,佳木斯路295号,2室0厅,54,杨浦,黄兴公园,高区/6层,,4500,2017.08.14,6,8,黄兴公园,559,shz4157708,佳木斯路295号,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/5f0a6be6-b81f-49ca-a60d-37c833f15b03.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/4cee2442-ec54-44af-8640-af0308ec12f7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/3d0738fa-6a89-47dc-bf8f-ac7a57257b12.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170217/3cf7af64-5ef3-4f1a-82da-aa78a2634e61.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/a21d2658-6af9-4e96-bd6c-53dbdc51368f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/52745ae4-85d9-4a63-9235-4b25551f541c.jpg_100x75.jpg",2017-10-07 18:09:32
http://sh.lianjia.com/zufang/shz4157609.html,澳丽花园，有爱有家，人气房源，有钥匙方便看,澳丽花园,3室2厅,124,浦东,塘桥,中区/11层,朝南北,13000,2017.08.14,6,4,塘桥,253,shz4157609,浦建路60弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/d481f07b-0300-4038-96af-64af7fe72e8d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/48be9960-fe86-4c61-a922-60ead0866cd1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/e96b5deb-21db-40d5-9ddf-2650b6c4f031.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160525/40bdf2f3-d875-4011-9901-fb9767c25613.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/6e35612f-684e-4a08-984f-4a99c1a018f8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/08a39c7a-dc5a-4527-ad75-8e37cf013bfa.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/6820fe35-7400-4aa1-b762-34941ca5e3a7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/9cfb8bdb-7894-4d09-ae5d-ac6f64c0ab6b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160620/1f2017e9-2cc0-4b57-a24c-ead811d744ce.jpg_100x75.jpg",2017-10-07 18:09:33
http://sh.lianjia.com/zufang/shz4156768.html,奥林匹克花园，人气房源，生活很便利，看房方便,奥林匹克花园,2室1厅,70,松江,九亭,低区/11层,朝南,4800,2017.08.14,8,9,中春路,884,shz4156768,"涞亭北路99弄,涞寅路106弄",0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/3e87a788-dfb2-4aa0-8e9e-3f7c9f714c60.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/7ce2176b-2f08-484a-8f6e-9931f04a1ace.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/cfd89478-0a16-4bc7-9d3e-4906c215a64c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/3db58a76-daea-4ec2-8f7f-9fe6c6c72fe7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/52636a62-abaa-412b-9c71-2294ce49b31c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/8e1c0278-fa3d-408e-8785-5bbd5cfc094f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/b98de898-ffa6-48e9-9132-4f7f5c07f4ae.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/d8cbf095-caed-4926-9df6-e1900d38b74d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/26a90674-4b34-459e-a46a-0d0a759a304c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/21a779a5-a55f-40da-b985-4e62e586179c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/48d03f01-3038-40a8-bb37-b5cd1a31aa4c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/aeaf73dd-b12e-4b2c-87d6-e95f350eda3d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/64870783-eee2-45f0-b543-1553fa15a359.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/922c8878-5a2c-482d-ba88-69759c8cbfef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/f2c414a1-00f3-4460-a560-9a84530d0aea.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161218/983651f1-245b-49e7-ac6e-ce2d5ff1621e.jpg_100x75.jpg",2017-10-07 18:09:33
http://sh.lianjia.com/zufang/shz4157982.html,空气清新，链家好房，钥匙在链家，上门实拍,长风四村,2室1厅,50,普陀,长风,中区/6层,,5500,2017.08.14,3,13,大渡河路,342,shz4157982,"怒江路131弄,大渡河路711弄,金沙江路875弄",0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/508a5e85-db19-4415-9171-33138c80c5c9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/ba8bce9c-0808-4e9b-bff8-f742e82a93e4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/464b1bcf-317c-4332-a312-35000de48e2d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160706/e56d9191-2c30-4e55-be81-6083d9053cf4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/521b8d47-48a7-41f1-b574-5f0b5d5029b6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/770ec9d2-d51d-4dfa-bdc6-05c71b682e0d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/1ad550be-6157-4c39-a1b7-846c6cb896e7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/d3bac7cf-2ad7-47d4-8719-d9c07c28fc88.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/a46582f0-2e2f-402b-941b-304091d848df.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/ac3fb8ec-3815-4c79-b546-3d379f3f8cb1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/bfb5ecf5-f504-4c1f-bc39-3a46f4362f5a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/277be7d0-3a14-4bc2-b0a3-e3f8cfbdbd80.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/a80056f8-4fff-42ee-9fd4-893cadfdd64b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/a73522b1-4c22-453f-9401-23a47967e79b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161207/2770df92-6c4d-4c0a-b10a-d1cbf06189bb.jpg_100x75.jpg",2017-10-07 18:09:34
http://sh.lianjia.com/zufang/shz4156833.html,保利西子湾，好楼层，高清实拍，有爱有家,保利西子湾,2室2厅,90,松江,松江大学城,中区/11层,朝南北,4500,2017.08.14,4,9,松江大学城,700,shz4156833,广富林路1188弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/dcc46c58-f92d-452e-a92c-0d6dee5e1a90.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/32940069-cf20-4754-be2d-9f53c0d4bdfd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/66175eed-e72b-4db3-9884-240589bfe260.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160826/533803cc-7889-4273-a530-e8dae9246475.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/b2534b6b-cff5-4f3c-89ec-f31ff80217cb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/c08b1732-9975-440a-b617-4d20a5db015a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/413c4846-9218-4b43-a25b-d48d33f0f151.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/ee0c7a30-6c0f-438a-8234-809cb7661ea2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/621b6b5a-0dca-40cb-8ed9-d383195d2653.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/39bd5099-2bba-46ab-9ac4-1301f1868a92.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/77d5cc68-1823-42be-a8e8-6749cfd74d5d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/a4d4d725-7ab4-44a9-a695-80ba3d349ebe.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/9485382d-07fd-453b-b23f-f5a958ed4887.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/2347f8b8-b2e1-4c6d-8ad8-81381fa61f46.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/fb1bab6e-5853-4a67-8045-732f257bfe54.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/2259653d-24d6-438a-918f-1ccd3e3c1114.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160811/98094004-a772-48f5-ad0d-bce29ff4fbe1.jpg_100x75.jpg",2017-10-07 18:09:35
http://sh.lianjia.com/zufang/shz4159644.html,河畔家苑，人气房源，两室户，钥匙在店,河畔家苑,2室2厅,88,青浦,徐泾,中区/6层,,4000,2017.08.15,3,17,徐泾北城,916,shz4159644,盈港东路3188弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/d3feaa56-6ded-495f-a09e-e0911c959001.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/62615208-336e-435e-8dd9-b85482099929.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/d8129b6d-acad-4861-901d-c7ace3ea615f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160505/8e67c6e3-4f0e-458b-82eb-251529879765.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/95e1ae8d-4cd2-446f-bbf9-cd91f948dc20.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/89886160-3279-4329-b13c-cfdde68f818c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/d72794cb-fd32-4bf2-a5bf-019af23c6e4e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/40c004bb-6ef4-4924-804a-9e43ffe15a7d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/e77278c4-5cd6-41ef-b84b-f0b571069c87.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/37191363-3bb1-4d94-8885-253e0ab3d020.jpg_100x75.jpg",2017-10-07 18:09:35
http://sh.lianjia.com/zufang/shz4156689.html,看房有钥匙，地铁沿线，放心好房，一室小户型,圣天地酒店式公寓,1室0厅,45,普陀,长寿路,高区/23层,朝东,6000,2017.08.14,21,13,江宁路,169,shz4156689,江宁路1145弄,7,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/80cbd345-eec8-4fdb-ae95-d33773faaa8f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/ce665b80-3eeb-4119-8bf8-edbcb3a3eec3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/cdbd7cd0-8297-4cf5-bf72-644f724a8d85.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160505/6ab7cae8-b5df-4739-9c70-f5cfb8c02c5f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/665cf744-7659-4c1b-af1b-b7a339cfb691.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/f3e6399e-cbcb-4da2-a080-e68c5b18a3d0.jpg_100x75.jpg",2017-10-07 18:09:36
